                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    469,                0.30453,                 0.2088,                0.79279,                0.90332,                0.87814,                0.91527,                0.76056,                 0.6947,                0.46235,                0.96259,             8.1503e-05,             8.1503e-05,             8.1503e-05
                    470,                0.30879,                0.20964,                0.79225,                0.90644,                0.87562,                0.91463,                0.75816,                0.69368,                0.46215,                0.96193,             7.9303e-05,             7.9303e-05,             7.9303e-05
                    471,                0.30202,                0.20628,                0.79314,                0.90297,                0.87617,                0.91501,                0.75764,                0.69272,                0.45974,                0.96269,             7.7103e-05,             7.7103e-05,             7.7103e-05
                    472,                0.30397,                0.20707,                0.79432,                0.90183,                0.87805,                0.91371,                0.75613,                0.69151,                0.45824,                0.96377,             7.4904e-05,             7.4904e-05,             7.4904e-05
                    473,                0.30293,                0.20649,                0.79054,                0.90398,                0.87793,                0.91377,                0.75691,                0.69154,                0.46011,                0.96412,             7.2704e-05,             7.2704e-05,             7.2704e-05
                    474,                0.30521,                 0.2065,                 0.7897,                0.91086,                0.87449,                0.91404,                0.75474,                0.69101,                0.45826,                0.96435,             7.0504e-05,             7.0504e-05,             7.0504e-05
                    475,                0.30717,                0.20935,                0.79117,                0.91083,                0.87805,                0.91379,                0.75562,                0.69065,                0.45608,                0.96258,             6.8304e-05,             6.8304e-05,             6.8304e-05
                    476,                0.30736,                0.21061,                0.78885,                 0.9082,                0.88153,                0.91399,                0.75748,                 0.6908,                0.45733,                0.96342,             6.6105e-05,             6.6105e-05,             6.6105e-05
                    477,                0.30085,                0.20537,                0.79056,                0.91207,                 0.8766,                0.91365,                0.75874,                0.69024,                0.45675,                0.96274,             6.3905e-05,             6.3905e-05,             6.3905e-05
                    478,                 0.3017,                0.20647,                0.79058,                0.91056,                0.88002,                0.91548,                0.76038,                0.68885,                0.45514,                0.96219,             6.1705e-05,             6.1705e-05,             6.1705e-05
                    479,                0.30269,                0.20659,                0.78958,                0.91028,                0.88152,                0.91467,                   0.76,                0.68951,                0.45601,                0.96243,             5.9505e-05,             5.9505e-05,             5.9505e-05
                    480,                 0.3004,                0.20607,                0.78919,                0.90836,                0.88137,                0.91456,                 0.7608,                0.69034,                0.45457,                0.96287,             5.7305e-05,             5.7305e-05,             5.7305e-05
                    481,                0.30876,                0.20972,                0.79268,                0.90707,                0.88152,                0.91503,                0.76069,                0.69201,                 0.4559,                0.96357,             5.5106e-05,             5.5106e-05,             5.5106e-05
                    482,                  0.303,                0.20615,                0.79082,                0.90688,                0.88107,                0.91493,                0.75926,                0.69111,                0.45812,                 0.9631,             5.2906e-05,             5.2906e-05,             5.2906e-05
                    483,                0.30134,                0.20577,                0.79203,                0.90863,                0.88132,                0.91426,                0.75832,                 0.6903,                0.45679,                 0.9629,             5.0706e-05,             5.0706e-05,             5.0706e-05
                    484,                0.30031,                0.20441,                0.79091,                0.90848,                0.88142,                0.91471,                0.75964,                0.68983,                0.45599,                0.96265,             4.8506e-05,             4.8506e-05,             4.8506e-05
                    485,                0.30194,                 0.2064,                0.79153,                0.90831,                 0.8815,                0.91454,                   0.76,                0.68835,                0.45689,                0.96184,             4.6306e-05,             4.6306e-05,             4.6306e-05
                    486,                0.29821,                0.20607,                0.78893,                0.90905,                 0.8817,                0.91302,                0.75855,                0.68861,                0.45728,                0.96189,             4.4107e-05,             4.4107e-05,             4.4107e-05
                    487,                0.30123,                 0.2048,                0.78965,                 0.9098,                 0.8821,                0.91236,                0.75681,                0.69045,                0.45989,                0.96364,             4.1907e-05,             4.1907e-05,             4.1907e-05
                    488,                0.29976,                0.20343,                0.79286,                0.91356,                0.88148,                0.91289,                0.75905,                0.69011,                0.46097,                0.96323,             3.9707e-05,             3.9707e-05,             3.9707e-05
                    489,                0.30148,                0.20488,                0.79059,                0.91418,                0.88161,                0.91252,                0.75761,                0.69061,                0.46227,                0.96335,             3.7507e-05,             3.7507e-05,             3.7507e-05
                    490,                0.29535,                0.20376,                 0.7897,                 0.9136,                0.88191,                0.91276,                0.75667,                 0.6909,                0.46224,                0.96391,             3.5308e-05,             3.5308e-05,             3.5308e-05
                    491,                0.29936,                0.20347,                0.78949,                0.91108,                0.88265,                 0.9121,                0.75614,                0.69035,                0.46312,                0.96417,             3.3108e-05,             3.3108e-05,             3.3108e-05
                    492,                0.29755,                0.20353,                0.79093,                0.91108,                0.88261,                0.91307,                0.75704,                0.69152,                0.46416,                0.96538,             3.0908e-05,             3.0908e-05,             3.0908e-05
                    493,                0.30063,                0.20526,                0.79136,                0.91107,                 0.8826,                0.91308,                0.75514,                0.69131,                0.46315,                0.96541,             2.8708e-05,             2.8708e-05,             2.8708e-05
                    494,                0.29492,                0.20289,                0.79101,                0.91113,                0.88255,                0.91383,                0.75789,                0.69142,                0.46332,                0.96581,             2.6508e-05,             2.6508e-05,             2.6508e-05
                    495,                0.29511,                0.20224,                0.78901,                0.91165,                0.88197,                0.91339,                0.75624,                0.69122,                0.46406,                0.96573,             2.4309e-05,             2.4309e-05,             2.4309e-05
                    496,                0.29605,                0.20424,                0.78941,                0.91203,                0.88194,                0.91436,                 0.7575,                 0.6902,                 0.4641,                0.96496,             2.2109e-05,             2.2109e-05,             2.2109e-05
                    497,                0.29471,                0.20404,                0.79038,                0.91204,                0.88174,                0.91444,                 0.7574,                0.68997,                0.46453,                0.96443,             1.9909e-05,             1.9909e-05,             1.9909e-05
                    498,                0.29927,                0.20345,                0.78962,                0.91155,                0.88006,                0.91428,                 0.7569,                0.68999,                0.46347,                0.96453,             1.7709e-05,             1.7709e-05,             1.7709e-05
                    499,                0.29441,                0.20123,                0.79065,                0.91089,                0.88085,                0.91441,                0.75778,                0.68947,                0.46239,                 0.9644,              1.551e-05,              1.551e-05,              1.551e-05
