                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    320,                0.57161,                0.36197,                0.82757,                0.90999,                0.83553,                  0.866,                0.64404,                0.73631,                0.47194,                0.90461,              0.0060524,              0.0060524,              0.0060524
                    321,                0.57597,                0.36397,                0.82927,                0.88946,                0.83213,                 0.8745,                0.64923,                0.73425,                0.46959,                0.90122,                0.00604,                0.00604,                0.00604
                    322,                0.57568,                0.36117,                0.83162,                0.88899,                0.84845,                0.87707,                0.64754,                0.72882,                0.46626,                0.89945,              0.0060276,              0.0060276,              0.0060276
                    323,                0.57652,                0.36378,                0.83433,                0.88831,                0.85681,                0.87692,                0.64992,                0.74031,                0.47126,                0.90427,              0.0060152,              0.0060152,              0.0060152
                    324,                 0.5771,                0.36364,                0.83075,                0.91373,                0.84358,                0.87798,                0.65567,                0.73576,                0.46451,                0.90278,              0.0060029,              0.0060029,              0.0060029
                    325,                0.57615,                0.36039,                0.83032,                0.90131,                0.85383,                0.87699,                0.66223,                 0.7349,                0.46833,                0.89901,              0.0059905,              0.0059905,              0.0059905
                    326,                0.57524,                0.36114,                0.83011,                0.89688,                0.85204,                0.87675,                0.65578,                0.73333,                0.46531,                0.89775,              0.0059781,              0.0059781,              0.0059781
                    327,                0.57011,                0.35376,                0.82793,                0.93476,                0.81413,                0.88352,                0.65766,                0.73674,                0.46491,                0.90246,              0.0059658,              0.0059658,              0.0059658
                    328,                0.57495,                0.36164,                0.82954,                0.89963,                0.83677,                 0.8796,                0.65562,                 0.7358,                0.47139,                0.90028,              0.0059534,              0.0059534,              0.0059534
                    329,                0.57372,                0.35824,                0.83005,                0.90538,                0.82512,                0.87376,                0.65472,                0.73098,                0.46449,                0.90193,               0.005941,               0.005941,               0.005941
                    330,                 0.5663,                0.35566,                0.82672,                0.90016,                0.82554,                0.87077,                0.65815,                0.73306,                0.46669,                0.90093,              0.0059286,              0.0059286,              0.0059286
                    331,                 0.5716,                0.36028,                0.82783,                0.90215,                0.84414,                0.87321,                0.64905,                0.73868,                0.46787,                0.90331,              0.0059163,              0.0059163,              0.0059163
                    332,                0.56994,                0.35937,                 0.8285,                0.91096,                0.83512,                0.87462,                0.65348,                0.73974,                0.47052,                 0.9012,              0.0059039,              0.0059039,              0.0059039
                    333,                0.57127,                0.35911,                0.82793,                0.90989,                0.85024,                0.87475,                0.65313,                0.73891,                0.46416,                 0.9033,              0.0058915,              0.0058915,              0.0058915
                    334,                0.57432,                0.35844,                0.82978,                0.90943,                0.86046,                0.87963,                0.64774,                0.73568,                0.45989,                0.90722,              0.0058791,              0.0058791,              0.0058791
                    335,                0.56737,                0.35776,                0.82708,                0.93271,                0.80409,                 0.8765,                0.64607,                0.73929,                0.46429,                0.90459,              0.0058668,              0.0058668,              0.0058668
                    336,                0.56878,                0.35494,                0.82854,                0.91398,                0.83128,                0.87968,                 0.6562,                0.73255,                0.46531,                0.90386,              0.0058544,              0.0058544,              0.0058544
                    337,                0.58318,                0.36415,                0.83328,                0.91399,                0.85054,                0.88624,                  0.661,                0.73184,                0.46924,                 0.8986,               0.005842,               0.005842,               0.005842
                    338,                0.55704,                 0.3568,                0.82685,                0.92507,                0.83851,                0.88873,                0.67479,                0.71752,                0.46456,                0.89749,              0.0058296,              0.0058296,              0.0058296
                    339,                0.57179,                 0.3618,                0.82804,                0.90982,                0.85162,                0.87729,                0.66447,                0.72641,                  0.459,                0.90238,              0.0058173,              0.0058173,              0.0058173
                    340,                0.57132,                0.35821,                0.82827,                0.91597,                0.85513,                0.88331,                 0.6606,                0.72426,                0.45939,                0.90081,              0.0058049,              0.0058049,              0.0058049
                    341,                0.57451,                0.35747,                0.82905,                0.91801,                0.84379,                 0.8867,                0.65533,                0.72961,                0.46669,                0.89838,              0.0057925,              0.0057925,              0.0057925
                    342,                 0.5743,                0.36067,                0.82399,                0.88604,                0.87196,                0.89183,                0.66346,                0.72748,                0.45788,                0.90015,              0.0057801,              0.0057801,              0.0057801
                    343,                0.56608,                0.35581,                0.82735,                0.90376,                0.86523,                0.89237,                0.66734,                0.72574,                0.46156,                0.90261,              0.0057678,              0.0057678,              0.0057678
                    344,                0.56403,                 0.3545,                0.82887,                0.93335,                 0.8463,                0.88859,                0.66011,                0.72379,                0.45905,                0.90145,              0.0057554,              0.0057554,              0.0057554
                    345,                0.55206,                0.35457,                0.82511,                0.90904,                0.85224,                0.88608,                0.65127,                0.72812,                 0.4538,                0.90179,               0.005743,               0.005743,               0.005743
                    346,                0.55652,                0.35106,                0.82682,                0.88985,                0.86131,                0.88704,                0.65734,                0.72521,                0.45518,                0.89985,              0.0057306,              0.0057306,              0.0057306
                    347,                0.57721,                0.35937,                0.83071,                0.93327,                0.85598,                0.89084,                0.66919,                0.72672,                0.45976,                0.89925,              0.0057183,              0.0057183,              0.0057183
                    348,                0.56656,                0.35639,                0.82557,                0.91707,                0.84891,                 0.8857,                0.66039,                0.72307,                0.46374,                0.89731,              0.0057059,              0.0057059,              0.0057059
                    349,                0.56249,                0.35356,                 0.8265,                0.92338,                0.85068,                0.88347,                0.65699,                0.72378,                0.46304,                0.89944,              0.0056935,              0.0056935,              0.0056935
                    350,                 0.5652,                0.35652,                 0.8311,                0.90721,                0.86003,                 0.8834,                0.65761,                0.71977,                0.46391,                0.89712,              0.0056811,              0.0056811,              0.0056811
                    351,                0.57623,                0.36255,                0.82908,                0.92826,                0.84449,                0.88408,                0.66067,                0.72331,                0.45695,                0.89676,              0.0056688,              0.0056688,              0.0056688
                    352,                0.57355,                0.36075,                0.82796,                0.90066,                0.85443,                0.88273,                0.66258,                0.72437,                 0.4622,                0.89764,              0.0056564,              0.0056564,              0.0056564
                    353,                0.55862,                0.35451,                 0.8262,                0.89693,                0.84644,                0.87231,                0.65049,                0.73985,                0.47213,                0.90667,               0.005644,               0.005644,               0.005644
                    354,                0.56527,                0.35446,                 0.8267,                 0.8941,                0.84972,                0.87951,                 0.6502,                0.73316,                0.46533,                0.90752,              0.0056316,              0.0056316,              0.0056316
                    355,                 0.5621,                0.35266,                0.82798,                0.91575,                0.83097,                0.87513,                 0.6492,                0.73056,                0.46742,                 0.9083,              0.0056193,              0.0056193,              0.0056193
                    356,                0.56783,                0.35573,                0.82613,                0.92029,                0.84799,                0.88233,                0.65641,                 0.7247,                0.45741,                0.90562,              0.0056069,              0.0056069,              0.0056069
                    357,                0.56702,                0.35407,                0.82598,                0.93401,                0.82258,                0.87856,                0.66354,                0.72466,                0.45435,                0.90321,              0.0055945,              0.0055945,              0.0055945
                    358,                0.55329,                0.34936,                0.82559,                0.93866,                0.81061,                0.87492,                0.66027,                0.72647,                0.46182,                 0.9033,              0.0055821,              0.0055821,              0.0055821
                    359,                0.56633,                0.35299,                0.82649,                 0.9409,                0.82605,                0.87834,                0.66037,                0.72665,                0.46367,                0.90175,              0.0055698,              0.0055698,              0.0055698
                    360,                0.56057,                0.35285,                0.82199,                0.93005,                0.82144,                0.87895,                0.65941,                 0.7255,                  0.466,                0.89881,              0.0055574,              0.0055574,              0.0055574
                    361,                0.55816,                0.35288,                0.82621,                0.91799,                0.83223,                0.87602,                0.65674,                0.72178,                0.46359,                0.89959,               0.005545,               0.005545,               0.005545
                    362,                0.55626,                0.35321,                0.82661,                0.92205,                0.83062,                0.88042,                0.65547,                0.72238,                0.45776,                  0.903,              0.0055326,              0.0055326,              0.0055326
                    363,                0.55002,                0.34989,                0.83023,                 0.8931,                0.85908,                0.87905,                0.65013,                0.72988,                0.46229,                0.90801,              0.0055202,              0.0055202,              0.0055202
                    364,                0.55037,                0.35055,                0.82482,                0.90019,                0.84901,                0.87959,                0.65383,                0.72508,                0.47044,                0.90838,              0.0055079,              0.0055079,              0.0055079
                    365,                0.56261,                0.35508,                0.82771,                0.90461,                0.84819,                0.88346,                0.65991,                0.72359,                0.46661,                0.90986,              0.0054955,              0.0054955,              0.0054955
                    366,                 0.5494,                0.34763,                0.82632,                0.91456,                0.83935,                 0.8876,                0.66178,                0.71789,                0.45981,                0.90371,              0.0054831,              0.0054831,              0.0054831
                    367,                0.54224,                0.34864,                0.82542,                0.92845,                0.83365,                0.88647,                0.66427,                0.71156,                0.45447,                0.89923,              0.0054707,              0.0054707,              0.0054707
                    368,                0.55431,                0.34979,                0.82323,                0.89398,                0.85782,                0.87858,                0.65607,                0.72015,                 0.4552,                0.89827,              0.0054584,              0.0054584,              0.0054584
                    369,                0.55978,                0.35117,                0.82726,                0.92122,                0.83542,                0.87437,                0.65417,                0.72063,                0.45395,                0.89927,               0.005446,               0.005446,               0.005446
                    370,                0.54796,                0.34516,                0.82331,                0.92126,                0.83736,                0.87921,                0.66003,                 0.7165,                0.44955,                0.89943,              0.0054336,              0.0054336,              0.0054336
                    371,                0.56137,                0.35305,                0.82606,                0.89542,                0.85978,                0.88395,                0.65988,                0.71545,                0.44911,                 0.9004,              0.0054212,              0.0054212,              0.0054212
                    372,                0.56435,                0.35399,                0.82601,                0.92757,                0.83139,                0.88826,                0.66567,                0.72011,                0.45294,                0.90132,              0.0054089,              0.0054089,              0.0054089
                    373,                0.55046,                0.34702,                0.82375,                 0.9222,                0.84112,                0.89242,                0.66284,                 0.7153,                0.45494,                0.89985,              0.0053965,              0.0053965,              0.0053965
                    374,                0.55609,                0.35182,                 0.8246,                0.91635,                 0.8497,                0.88688,                0.67229,                 0.7061,                0.45419,                0.89643,              0.0053841,              0.0053841,              0.0053841
                    375,                0.54425,                 0.3479,                0.82541,                0.91294,                0.85366,                0.88253,                0.67043,                0.70503,                0.45242,                0.89529,              0.0053717,              0.0053717,              0.0053717
                    376,                0.54398,                 0.3445,                0.82509,                0.92482,                0.83355,                0.88595,                0.66989,                0.70237,                 0.4532,                0.89598,              0.0053594,              0.0053594,              0.0053594
                    377,                0.54771,                0.34761,                0.82495,                0.91001,                0.85278,                0.88837,                0.66719,                0.70838,                0.44911,                0.89867,               0.005347,               0.005347,               0.005347
                    378,                0.56106,                0.35108,                0.82601,                0.91308,                0.85401,                0.89811,                0.66924,                 0.7157,                0.44913,                0.90043,              0.0053346,              0.0053346,              0.0053346
                    379,                0.55067,                0.34857,                0.82311,                0.90907,                0.85641,                0.89854,                0.66892,                 0.7192,                0.44893,                0.90222,              0.0053223,              0.0053223,              0.0053223
                    380,                0.54823,                0.34759,                0.82604,                 0.9214,                 0.8495,                0.88588,                0.66965,                0.72076,                0.45395,                0.90507,              0.0053099,              0.0053099,              0.0053099
                    381,                0.55941,                0.35018,                0.82412,                0.91387,                0.84724,                0.87945,                0.67255,                 0.7151,                 0.4546,                0.90482,              0.0052975,              0.0052975,              0.0052975
                    382,                0.54884,                0.34631,                 0.8268,                0.93475,                0.81755,                0.88331,                0.67201,                0.70892,                0.44657,                 0.9033,              0.0052851,              0.0052851,              0.0052851
                    383,                0.55418,                0.34976,                0.82517,                 0.9029,                0.87044,                0.89398,                0.68015,                0.70925,                0.44484,                0.89968,              0.0052727,              0.0052727,              0.0052727
                    384,                0.54641,                0.34623,                 0.8227,                0.90105,                0.86734,                   0.89,                0.67379,                0.71502,                0.44618,                0.90065,              0.0052604,              0.0052604,              0.0052604
                    385,                0.54297,                0.34576,                0.82422,                0.91555,                0.84815,                0.88598,                0.65976,                0.71251,                0.44277,                0.90457,               0.005248,               0.005248,               0.005248
                    386,                   0.55,                0.34906,                0.82464,                0.92769,                0.84731,                0.89099,                  0.668,                 0.7033,                0.43193,                0.89721,              0.0052356,              0.0052356,              0.0052356
                    387,                0.54877,                0.34888,                0.82455,                 0.9241,                0.85943,                0.89058,                0.67142,                0.70855,                0.44993,                0.89783,              0.0052233,              0.0052233,              0.0052233
                    388,                0.55103,                0.34603,                 0.8232,                0.93171,                0.85118,                0.88252,                0.66616,                0.70658,                0.45164,                0.89788,              0.0052109,              0.0052109,              0.0052109
                    389,                0.54209,                 0.3475,                0.82568,                0.90032,                0.85831,                0.88313,                0.66821,                 0.7046,                0.44753,                0.89728,              0.0051985,              0.0051985,              0.0051985
                    390,                0.54456,                  0.347,                0.82172,                0.91441,                0.86166,                0.88548,                0.67063,                0.70542,                0.45081,                0.89598,              0.0051861,              0.0051861,              0.0051861
                    391,                0.53963,                0.34647,                 0.8258,                0.91988,                0.85608,                0.88609,                0.67277,                0.70138,                0.43891,                 0.8934,              0.0051737,              0.0051737,              0.0051737
                    392,                0.54196,                0.34061,                0.82328,                0.92361,                0.85296,                0.89168,                0.67264,                0.70158,                0.44423,                0.89596,              0.0051614,              0.0051614,              0.0051614
                    393,                0.53899,                0.34203,                0.82296,                0.91595,                0.85466,                0.88438,                0.66999,                0.71272,                0.45925,                0.90054,               0.005149,               0.005149,               0.005149
                    394,                0.53913,                0.34032,                0.82048,                0.91724,                0.84966,                0.88955,                0.67267,                0.70804,                0.45419,                0.89903,              0.0051366,              0.0051366,              0.0051366
                    395,                0.54804,                0.34608,                0.82257,                0.91653,                0.83399,                0.88941,                0.67498,                0.70337,                0.45551,                0.89831,              0.0051243,              0.0051243,              0.0051243
                    396,                0.54395,                0.34125,                0.82487,                0.90767,                0.84261,                0.88992,                0.67083,                0.71089,                0.45354,                0.90215,              0.0051119,              0.0051119,              0.0051119
                    397,                 0.5439,                0.34475,                0.82034,                0.89949,                0.86481,                0.88341,                0.66765,                0.71169,                0.45905,                0.90387,              0.0050995,              0.0050995,              0.0050995
                    398,                0.54124,                0.34357,                 0.8231,                0.90391,                0.85246,                 0.8851,                0.66859,                0.70748,                0.45824,                0.90175,              0.0050871,              0.0050871,              0.0050871
                    399,                0.53848,                 0.3422,                0.82588,                0.90584,                0.83404,                0.88788,                0.67383,                0.71142,                0.45869,                0.90363,              0.0050747,              0.0050747,              0.0050747
                    400,                0.53752,                0.34195,                 0.8271,                0.91548,                0.84224,                0.89066,                0.67575,                0.71299,                0.45443,                0.90535,              0.0050624,              0.0050624,              0.0050624
                    401,                0.53772,                0.34103,                0.82245,                0.92479,                0.86382,                0.89028,                0.67338,                0.71311,                0.45434,                0.90334,                0.00505,                0.00505,                0.00505
                    402,                0.54109,                0.34591,                0.81906,                0.91501,                 0.8625,                0.89321,                0.67569,                0.71947,                0.45376,                0.89942,              0.0050376,              0.0050376,              0.0050376
                    403,                 0.5334,                0.34085,                0.82317,                0.91198,                0.85297,                 0.8873,                0.67512,                0.70594,                0.45171,                0.89609,              0.0050253,              0.0050253,              0.0050253
                    404,                0.53398,                0.33663,                0.82301,                0.91968,                 0.8404,                0.88925,                0.67588,                0.70522,                0.44755,                0.89863,              0.0050129,              0.0050129,              0.0050129
                    405,                  0.544,                0.34298,                 0.8236,                0.91212,                0.85485,                0.89113,                0.68151,                0.70623,                0.44614,                0.89877,              0.0050005,              0.0050005,              0.0050005
                    406,                0.53515,                0.33884,                0.82223,                0.92113,                0.84734,                0.89133,                0.67937,                0.70384,                0.44634,                0.89743,              0.0049881,              0.0049881,              0.0049881
                    407,                 0.5309,                   0.34,                0.82349,                0.90627,                 0.8571,                0.89222,                 0.6742,                0.70422,                0.44868,                0.89703,              0.0049758,              0.0049758,              0.0049758
                    408,                0.52826,                 0.3361,                0.82102,                0.90462,                0.86683,                0.89498,                0.67325,                0.70356,                0.45196,                0.89702,              0.0049634,              0.0049634,              0.0049634
                    409,                0.52611,                0.33483,                0.82192,                0.92633,                0.86098,                0.88959,                0.67218,                0.69836,                0.45118,                0.89459,               0.004951,               0.004951,               0.004951
                    410,                0.52719,                  0.334,                0.82179,                0.91048,                0.86061,                0.88425,                0.67248,                0.69608,                0.44855,                0.89351,              0.0049386,              0.0049386,              0.0049386
                    411,                0.53268,                0.33687,                0.82401,                0.91482,                0.85701,                0.88478,                0.67265,                0.70135,                0.45015,                 0.8953,              0.0049263,              0.0049263,              0.0049263
                    412,                0.52827,                0.33794,                 0.8224,                0.91551,                0.85521,                0.88449,                 0.6715,                0.70104,                0.45034,                0.89646,              0.0049139,              0.0049139,              0.0049139
                    413,                0.53857,                0.34177,                0.82121,                0.91292,                0.86622,                0.88552,                0.67557,                0.70355,                0.45591,                0.89688,              0.0049015,              0.0049015,              0.0049015
                    414,                0.53683,                0.34016,                0.81926,                0.91361,                0.86178,                0.88663,                0.67497,                0.70839,                0.45431,                0.89685,              0.0048891,              0.0048891,              0.0048891
                    415,                0.53873,                0.33997,                0.81949,                0.88805,                0.86942,                0.88415,                0.66911,                0.70834,                0.45119,                0.89624,              0.0048768,              0.0048768,              0.0048768
                    416,                0.52869,                0.33732,                0.81971,                0.90196,                0.85075,                0.88159,                0.67558,                0.70588,                0.45419,                0.89861,              0.0048644,              0.0048644,              0.0048644
                    417,                0.53242,                0.33764,                0.82114,                0.90547,                0.84913,                0.88452,                0.67419,                 0.7043,                0.45417,                0.89964,               0.004852,               0.004852,               0.004852
                    418,                0.54005,                0.34008,                0.82249,                0.91836,                0.84646,                0.88236,                0.66781,                0.70328,                0.45585,                0.90076,              0.0048396,              0.0048396,              0.0048396
                    419,                0.53859,                0.34151,                0.82054,                0.91041,                 0.8504,                0.88305,                 0.6782,                0.70543,                0.45478,                0.90129,              0.0048272,              0.0048272,              0.0048272
                    420,                0.53136,                0.33653,                0.82235,                0.91819,                0.84122,                0.88528,                0.67674,                0.70103,                0.44948,                0.89854,              0.0048149,              0.0048149,              0.0048149
                    421,                0.52849,                0.33477,                  0.821,                0.90137,                0.86153,                0.89218,                0.67808,                0.70127,                0.45054,                0.90063,              0.0048025,              0.0048025,              0.0048025
                    422,                0.53005,                0.33673,                0.81776,                0.91323,                0.86592,                 0.8872,                0.67545,                0.70364,                0.45018,                0.89732,              0.0047901,              0.0047901,              0.0047901
                    423,                0.53259,                0.34094,                0.82166,                 0.9216,                0.85235,                0.88564,                0.67014,                0.69783,                0.45109,                0.89503,              0.0047778,              0.0047778,              0.0047778
                    424,                 0.5245,                0.33343,                0.81884,                0.92956,                0.85366,                0.88319,                0.67232,                0.69015,                0.45346,                 0.8943,              0.0047654,              0.0047654,              0.0047654
                    425,                0.54089,                0.34202,                0.82255,                0.91784,                0.85016,                0.88414,                0.67656,                0.69243,                0.44979,                0.89595,               0.004753,               0.004753,               0.004753
                    426,                0.51907,                0.33366,                0.82071,                0.90879,                0.85405,                0.89178,                0.68217,                0.68981,                0.44867,                0.89511,              0.0047406,              0.0047406,              0.0047406
                    427,                0.53169,                0.33786,                0.81892,                0.92846,                0.83734,                0.89179,                0.68383,                0.69071,                0.44752,                0.89414,              0.0047283,              0.0047283,              0.0047283
                    428,                0.53149,                0.33697,                0.81898,                0.93102,                0.84901,                0.89707,                0.68015,                0.68883,                0.44993,                0.89282,              0.0047159,              0.0047159,              0.0047159
                    429,                0.53303,                0.33963,                0.82146,                0.92803,                0.84471,                0.89193,                 0.6816,                0.68891,                0.45085,                0.89132,              0.0047035,              0.0047035,              0.0047035
                    430,                0.53174,                0.33856,                0.81664,                0.91944,                0.84969,                0.89013,                0.67802,                0.69044,                 0.4483,                0.89077,              0.0046911,              0.0046911,              0.0046911
                    431,                0.53136,                0.33776,                 0.8231,                0.91417,                0.85337,                0.89348,                0.68146,                0.69548,                0.45006,                0.89434,              0.0046788,              0.0046788,              0.0046788
                    432,                0.52345,                0.33547,                  0.821,                0.91634,                0.85216,                0.88234,                0.67508,                0.69453,                0.45157,                0.89327,              0.0046664,              0.0046664,              0.0046664
                    433,                0.52469,                0.33373,                0.82142,                0.92844,                0.85324,                0.88562,                0.67888,                0.69438,                0.44854,                0.89549,               0.004654,               0.004654,               0.004654
                    434,                 0.5292,                0.33673,                0.82246,                0.92556,                0.85785,                0.88887,                0.68256,                0.69321,                0.44572,                0.89744,              0.0046416,              0.0046416,              0.0046416
                    435,                0.51933,                 0.3311,                0.81895,                0.92389,                0.85271,                0.88609,                0.67886,                0.69111,                0.45011,                0.89813,              0.0046293,              0.0046293,              0.0046293
                    436,                0.52741,                0.33536,                0.82127,                0.93383,                0.84795,                0.89366,                0.67581,                0.69386,                 0.4496,                 0.8979,              0.0046169,              0.0046169,              0.0046169
                    437,                0.52494,                0.33532,                0.81922,                0.92692,                0.84609,                 0.8859,                0.67877,                0.69282,                0.44238,                0.89438,              0.0046045,              0.0046045,              0.0046045
                    438,                0.52851,                0.33581,                0.81829,                0.92453,                 0.8375,                0.89075,                0.67857,                 0.6965,                0.44039,                0.89411,              0.0045921,              0.0045921,              0.0045921
                    439,                0.52641,                0.33794,                 0.8217,                0.91558,                0.84662,                0.89075,                0.67727,                0.69759,                0.44204,                0.89662,              0.0045798,              0.0045798,              0.0045798
                    440,                0.52293,                0.33215,                0.81832,                 0.9148,                0.85022,                0.89378,                0.67829,                0.69814,                0.44788,                0.89603,              0.0045674,              0.0045674,              0.0045674
                    441,                0.52274,                0.33251,                0.82041,                0.91369,                0.84823,                0.88706,                0.67264,                0.69789,                0.44832,                0.89481,               0.004555,               0.004555,               0.004555
                    442,                0.51902,                 0.3317,                0.82134,                 0.9203,                0.84482,                0.89216,                 0.6726,                0.69378,                0.44271,                0.89507,              0.0045426,              0.0045426,              0.0045426
                    443,                0.51917,                0.33219,                0.82096,                0.91225,                0.83913,                0.88812,                0.67381,                0.69287,                0.44692,                0.89638,              0.0045303,              0.0045303,              0.0045303
                    444,                0.51536,                0.32596,                0.81702,                0.91199,                 0.8421,                0.89794,                0.67832,                0.69747,                0.45182,                0.89793,              0.0045179,              0.0045179,              0.0045179
                    445,                0.50598,                0.32111,                0.81519,                0.91345,                0.85942,                0.89703,                0.67513,                0.69837,                0.45249,                0.89608,              0.0045055,              0.0045055,              0.0045055
                    446,                0.51272,                0.32554,                0.81845,                 0.9112,                0.86254,                0.90172,                0.68153,                0.69818,                0.43968,                0.89505,              0.0044931,              0.0044931,              0.0044931
                    447,                0.52278,                0.33589,                0.82009,                0.91472,                0.86078,                0.89979,                0.68334,                0.69497,                0.43804,                0.89488,              0.0044808,              0.0044808,              0.0044808
                    448,                0.51475,                0.32976,                0.81751,                0.91399,                0.85633,                0.88835,                0.68017,                0.69433,                0.44257,                0.89553,              0.0044684,              0.0044684,              0.0044684
                    449,                  0.515,                0.32921,                0.81917,                0.91792,                0.85174,                0.88978,                0.67944,                0.69003,                0.44463,                 0.8958,               0.004456,               0.004456,               0.004456
                    450,                0.51623,                0.32861,                0.81717,                0.90339,                0.86934,                0.88521,                0.68107,                0.69086,                0.44955,                0.89483,              0.0044436,              0.0044436,              0.0044436
                    451,                0.51187,                0.32908,                0.82158,                0.91525,                0.85634,                0.88471,                0.67899,                 0.6892,                0.44734,                0.89456,              0.0044313,              0.0044313,              0.0044313
                    452,                0.51587,                0.33077,                0.81831,                0.91673,                0.84688,                0.88311,                0.67523,                0.69076,                0.44986,                0.89537,              0.0044189,              0.0044189,              0.0044189
                    453,                0.50934,                0.32636,                0.81855,                0.93103,                0.84648,                0.88154,                  0.677,                0.69059,                0.45491,                0.89507,              0.0044065,              0.0044065,              0.0044065
                    454,                0.52236,                0.33187,                0.81931,                 0.9243,                  0.845,                0.88323,                0.67288,                0.69386,                 0.4545,                0.89483,              0.0043941,              0.0043941,              0.0043941
                    455,                0.51578,                0.32983,                0.81794,                0.91543,                0.85107,                0.88592,                0.67558,                0.68905,                  0.449,                0.89374,              0.0043818,              0.0043818,              0.0043818
                    456,                0.51022,                0.32688,                0.81952,                0.92355,                0.84517,                 0.8849,                0.67577,                0.69054,                0.44584,                0.89458,              0.0043694,              0.0043694,              0.0043694
                    457,                0.52136,                0.32976,                0.82005,                0.91884,                0.84076,                0.88225,                0.67677,                0.69779,                0.44622,                0.89369,               0.004357,               0.004357,               0.004357
                    458,                0.51698,                0.33042,                0.81782,                0.90961,                0.84876,                0.88207,                0.68352,                0.69207,                0.44399,                0.89182,              0.0043446,              0.0043446,              0.0043446
                    459,                0.50461,                0.32222,                  0.818,                0.91794,                 0.8588,                0.88497,                0.68169,                0.69421,                0.44108,                0.89108,              0.0043323,              0.0043323,              0.0043323
                    460,                0.51362,                0.33063,                0.81616,                0.92761,                0.85211,                 0.8848,                0.68227,                0.69419,                0.44401,                0.89279,              0.0043199,              0.0043199,              0.0043199
                    461,                0.51863,                0.33098,                0.82038,                0.94854,                 0.8393,                0.88648,                0.68744,                0.69085,                0.44408,                0.89177,              0.0043075,              0.0043075,              0.0043075
                    462,                0.52082,                 0.3338,                0.82051,                0.94699,                0.84969,                0.89045,                 0.6835,                0.68494,                0.44329,                0.89158,              0.0042951,              0.0042951,              0.0042951
                    463,                0.50703,                0.32597,                0.81449,                0.93366,                0.85228,                0.88916,                0.67954,                0.69061,                0.44059,                0.89323,              0.0042828,              0.0042828,              0.0042828
                    464,                0.51077,                0.32555,                0.81784,                0.94746,                0.83059,                0.88966,                0.68045,                0.69644,                0.44437,                0.89574,              0.0042704,              0.0042704,              0.0042704
                    465,                0.51167,                0.32716,                0.81519,                0.93911,                0.83889,                0.89195,                0.67884,                0.69671,                0.44291,                0.89694,               0.004258,               0.004258,               0.004258
                    466,                0.51411,                0.32745,                0.81787,                0.92095,                0.86913,                0.89543,                0.68331,                 0.6961,                0.44752,                0.89752,              0.0042456,              0.0042456,              0.0042456
                    467,                0.50462,                0.32353,                0.81672,                0.93276,                0.85629,                0.89521,                0.68303,                0.69424,                0.44915,                0.89663,              0.0042333,              0.0042333,              0.0042333
                    468,                0.51157,                0.32749,                 0.8152,                0.92076,                 0.8584,                0.89005,                0.68073,                0.69512,                0.44842,                0.89664,              0.0042209,              0.0042209,              0.0042209
                    469,                0.50311,                 0.3228,                0.81481,                0.92779,                0.83034,                0.89184,                0.68622,                0.69206,                0.44742,                0.89488,              0.0042085,              0.0042085,              0.0042085
                    470,                0.50004,                0.32037,                 0.8128,                0.90175,                0.86674,                0.89885,                0.68828,                 0.6885,                0.44401,                0.89485,              0.0041961,              0.0041961,              0.0041961
                    471,                0.49972,                0.32222,                0.81688,                0.90277,                0.86921,                0.89879,                0.69092,                0.68925,                0.44128,                0.89396,              0.0041837,              0.0041837,              0.0041837
                    472,                0.51051,                0.32765,                0.81618,                0.90946,                0.85942,                0.90028,                 0.6936,                0.68665,                0.44258,                0.89307,              0.0041714,              0.0041714,              0.0041714
                    473,                0.50401,                 0.3252,                0.81561,                0.91218,                0.85789,                0.90117,                0.69357,                0.68232,                0.44074,                0.89332,               0.004159,               0.004159,               0.004159
                    474,                0.50649,                 0.3248,                0.81385,                0.91594,                0.85169,                0.90163,                0.69696,                 0.6793,                0.43933,                0.89181,              0.0041466,              0.0041466,              0.0041466
                    475,                0.51153,                0.32521,                0.81908,                0.91198,                  0.867,                0.89799,                0.68913,                0.68228,                0.43641,                0.89206,              0.0041342,              0.0041342,              0.0041342
                    476,                0.50791,                0.32604,                0.81605,                0.89867,                0.87429,                 0.8999,                0.68946,                0.68124,                0.43339,                0.89107,              0.0041219,              0.0041219,              0.0041219
                    477,                0.50396,                0.32526,                0.81604,                0.90383,                0.85798,                0.90118,                0.69009,                0.68176,                0.43442,                0.89116,              0.0041095,              0.0041095,              0.0041095
                    478,                0.50529,                0.32601,                0.81549,                0.90414,                0.85535,                0.90163,                 0.6882,                0.68321,                0.43475,                0.89398,              0.0040971,              0.0040971,              0.0040971
                    479,                0.50606,                0.32777,                0.81652,                0.90847,                0.86164,                0.90165,                0.68911,                0.68616,                0.43203,                0.89295,              0.0040847,              0.0040847,              0.0040847
                    480,                0.51526,                0.32689,                0.81919,                0.94158,                0.82186,                  0.899,                0.68405,                 0.6867,                0.43267,                0.89136,              0.0040724,              0.0040724,              0.0040724
                    481,                0.50945,                0.32375,                0.81615,                0.93269,                0.83259,                0.89736,                0.68499,                0.67999,                0.43341,                0.88815,                0.00406,                0.00406,                0.00406
